Function Id,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K04780: dhbF,Siderophore synthesis,nonribosomal peptide synthetase DhbF (dhbF),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.65,0.0,0.722466024471091,4,0.0
K04780: dhbF,Siderophore synthesis,nonribosomal peptide synthetase DhbF (dhbF),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.65,0.8888888888888888,-0.1950718153369359,9,0.5555555555555556
K04780: dhbF,Siderophore synthesis,nonribosomal peptide synthetase DhbF (dhbF),Other iron-rich / unassigned,Metagenomics,0.65,67.0,-5.364996816779248,1,1.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,18.25,-4.196397212803503,4,1.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,2.5,-1.736965594166206,2,1.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,9.0,-3.251538766995964,6,1.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,21.0,-4.389042290745899,1,1.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,18.45454545454545,-4.211646039872451,11,0.6363636363636364
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,4.666666666666667,-2.432111012637785,9,0.8888888888888888
K04782: pchB,Siderophore synthesis,isochorismate pyruvate lyase [EC:4.2.99.21] (pchB),Other iron-rich / unassigned,Metagenomics,0.05,10.0,-3.389042290745899,1,1.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,1.75,-1.389042290745899,4,1.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,1.0,-0.929610672108602,6,0.6666666666666666
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,4.0,-2.251538766995964,1,1.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.6363636363636364,-0.6401040549136171,11,0.2727272727272727
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.2222222222222222,-0.2191172893035871,9,0.2222222222222222
K04784: irp2,Siderophore synthesis,"yersiniabactin nonribosomal peptide synthetase (irp2, HMWP2)",Other iron-rich / unassigned,Metagenomics,0.05,6.0,-2.736965594166206,1,1.0
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,1.0,-0.929610672108602,4,0.5
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,22.16666666666667,-4.463589244110953,6,0.8333333333333334
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,42.0,-5.3558754268107,1,1.0
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,13.45454545454546,-3.78306200875566,11,0.8181818181818182
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,2.111111111111111,-1.567040592723894,9,0.2222222222222222
K04787: mbtA,Siderophore synthesis,mycobactin salicyl-AMP ligase [EC:6.3.2.-] (mbtA),Other iron-rich / unassigned,Metagenomics,0.05,7.0,-2.929610672108602,1,1.0
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,1.0,-0.929610672108602,4,0.5
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.1666666666666667,-0.1520030934450499,6,0.1666666666666667
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,3.0,-1.929610672108602,1,1.0
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.3636363636363636,-0.3770696490798233,11,0.2727272727272727
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.1111111111111111,-0.08161376555365212,9,0.1111111111111111
K04789: mbtE,Siderophore synthesis,mycobactin peptide synthetase MbtE (mbtE),Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,2.0,-1.514573172829758,4,0.75
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.5,-0.5145731728297581,6,0.1666666666666667
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,2.0,-1.514573172829758,1,1.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.09090909090909091,-0.05514155419246079,11,0.09090909090909091
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.0,0.070389327891398,9,0.0
K04792: mbtF,Siderophore synthesis,mycobactin peptide synthetase MbtF (mbtF),Other iron-rich / unassigned,Metagenomics,0.05,1.0,-0.929610672108602,1,1.0
K06503: TFRC,Iron transport,transferrin receptor,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.0,0.070389327891398,4,0.0
K06503: TFRC,Iron transport,transferrin receptor,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K06503: TFRC,Iron transport,transferrin receptor,Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K06503: TFRC,Iron transport,transferrin receptor,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.0,0.070389327891398,6,0.0
K06503: TFRC,Iron transport,transferrin receptor,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,0.0,0.070389327891398,1,0.0
K06503: TFRC,Iron transport,transferrin receptor,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K06503: TFRC,Iron transport,transferrin receptor,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.0,0.070389327891398,11,0.0
K06503: TFRC,Iron transport,transferrin receptor,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K06503: TFRC,Iron transport,transferrin receptor,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K06503: TFRC,Iron transport,transferrin receptor,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.0,0.070389327891398,9,0.0
K06503: TFRC,Iron transport,transferrin receptor,Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,359.5,-8.423466121349424,4,1.0
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.5714285714285714,-0.5816873686882952,7,0.4285714285714285
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,1.0,-0.929610672108602,2,0.5
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,34.0,-5.058893689053568,6,1.0
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,459.0,-8.775100723052978,1,1.0
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,34.18181818181818,-5.066368809615715,11,1.0
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,1.285714285714286,-1.122255750050998,21,0.7619047619047619
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.25,-0.2515387669959643,4,0.25
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,9.333333333333334,-3.298844481774321,9,0.8888888888888888
K06860: K06860,Iron acquisition - heme transport,putative heme uptake system protein (K06860),Other iron-rich / unassigned,Metagenomics,0.05,148.0,-7.148779192570764,1,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,1.2,260.75,-6.894542203180873,4,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,1.2,5.285714285714286,-1.514573172829758,7,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Control: Burr Oak Reservoir BO4,Metagenomics,1.2,19.0,-3.184424571137427,2,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Ferruginous lake/sediment group: Lake Matano,Metagenomics,1.2,38.66666666666666,-4.172351738836852,6,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Ferruginous lake/sediment group: Lake Superior,Combined assembly,1.2,364.0,-7.374249130017445,1,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.2,3.0,-0.862496476250065,1,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,1.2,50.81818181818182,-4.557882966664872,11,0.4545454545454545
K06886: glbN,Iron acquisition,hemoglobin (glbN),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,1.2,0.09523809523809523,1.006258990471682,21,0.04761904761904762
K06886: glbN,Iron acquisition,hemoglobin (glbN),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,1.2,0.0,1.137503523749935,4,0.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.2,70.88888888888889,-5.03019337680026,9,1.0
K06886: glbN,Iron acquisition,hemoglobin (glbN),Other iron-rich / unassigned,Metagenomics,1.2,107.0,-5.617383978413534,1,1.0
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,5.8,229.25,-5.081522599728358,4,1.0
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,5.8,1.0,1.765534746362977,7,0.2857142857142857
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Control: Burr Oak Reservoir BO4,Metagenomics,5.8,1.5,1.443606651475615,2,0.5
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,5.8,22.66666666666667,-1.799249872420549,6,1.0
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,5.8,193.0,-4.83437809582415,1,1.0
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,5.8,2.0,1.180572245641821,1,1.0
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,5.8,62.18181818181818,-3.215902802610596,11,1.0
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,5.8,0.2380952380952381,2.457412451000645,21,0.04761904761904762
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,5.8,0.0,2.765534746362977,4,0.0
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,5.8,15.22222222222222,-1.254364811074728,9,0.8888888888888888
K07116: quiP,Siderophore synthesis,"acyl-homoserine-lactone acylase [EC:3.5.1.97] (pvdQ, quiP)",Other iron-rich / unassigned,Metagenomics,5.8,69.0,-3.363748270581989,1,1.0
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.0,0.070389327891398,4,0.0
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.1666666666666667,-0.1520030934450499,6,0.1666666666666667
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,4.0,-2.251538766995964,1,1.0
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,1.454545454545455,-1.225066555634773,11,0.2727272727272727
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,1.428571428571429,-1.209718591301338,21,0.4761904761904762
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.4444444444444444,-0.4601253888073817,9,0.2222222222222222
K07145: isdG,Iron acquisition - heme oxygenase,"heme oxygenase (staphylobilin-producing) [EC:1.14.99.48] (isdG, isdI)",Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,410.25,-8.613482540731205,4,1.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.4285714285714285,-0.4441838449383603,7,0.2857142857142857
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,69.33333333333333,-6.065747360094631,6,1.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,375.0,-8.48419952378624,1,1.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,2.0,-1.514573172829758,1,1.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,66.0,-5.995699862566374,11,1.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.04761904761904762,0.003275132032860875,21,0.04761904761904762
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,11.88888888888889,-3.617666665793862,9,0.8888888888888888
K07214:  fes,Siderophore synthesis,iron(III)-enterobactin esterase [EC:3.1.1.108] (fes),Other iron-rich / unassigned,Metagenomics,0.05,215.0,-7.68449817427207,1,1.0
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.1,4.0,-2.184424571137427,4,1.0
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.1,0.0,0.137503523749935,7,0.0
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Control: Burr Oak Reservoir BO4,Metagenomics,0.1,2.0,-1.447458976971221,2,1.0
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.1,4.333333333333333,-2.277533975528909,6,1.0
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.1,0.0,0.137503523749935,1,0.0
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.1,0.0,0.137503523749935,1,0.0
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.1,4.454545454545454,-2.309955453221286,11,0.3636363636363636
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.1,0.1904761904761905,-0.1140352432460294,21,0.1904761904761905
K07215: pigA,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58] (pigA, hemO)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.1,0.0,0.137503523749935,4,0.0
