KO,Metabolism,KO description,ST8_group,data_layer,mean_count,total_count,detection_fraction,n_samples
K14127: mvhD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6] (mvhD, vhuD, vhcD)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14127: mvhD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6] (mvhD, vhuD, vhcD)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,568.8181818181819,6257,0.8181818181818182,11
K14127: mvhD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6] (mvhD, vhuD, vhcD)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14127: mvhD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6] (mvhD, vhuD, vhcD)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14127: mvhD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6] (mvhD, vhuD, vhcD)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,8.666666666666666,78,0.7777777777777778,9
K14127: mvhD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.12.99.- 1.8.98.5 1.8.98.6] (mvhD, vhuD, vhcD)",Other iron-rich / unassigned,Metagenomics,6.0,6,1.0,1
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.75,3,0.75,4
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,138.5,831,0.8333333333333334,6
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,66.0,66,1.0,1
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,418.4545454545454,4603,0.6363636363636364,11
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,5.333333333333333,48,0.6666666666666666,9
K14128: mvhG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),"F420-non-reducing hydrogenase small subunit [EC:1.12.99.- 1.8.98.5] (mvhG, vhuG, vhcG)",Other iron-rich / unassigned,Metagenomics,1.0,1,1.0,1
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,1.5,6,0.75,4
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,251.8333333333333,1511,0.8333333333333334,6
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,148.0,148,1.0,1
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,114.6363636363636,1261,1.0,11
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,9.0,81,0.7777777777777778,9
K14138: acsB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,acetyl-CoA synthase [EC:2.3.1.169] (acsB),Other iron-rich / unassigned,Metagenomics,4.0,4,1.0,1
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.75,3,0.25,4
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Ferruginous lake/sediment group: Lake Matano,Metagenomics,3.0,18,1.0,6
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.0,0,0.0,1
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,29.90909090909091,329,0.3636363636363636,11
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.0,0,0.0,9
K14468: mcr,Carbon Fixation: 3-Hydroxypropionate bi-cycle,malonyl-CoA reductase / 3-hydroxypropionate dehydrogenase (NADP+) [EC:1.2.1.75 1.1.1.298] (mcr),Other iron-rich / unassigned,Metagenomics,0.0,0,0.0,1
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,11.0,44,1.0,4
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Ferruginous lake/sediment group: Lake Matano,Metagenomics,2.5,15,1.0,6
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Ferruginous lake/sediment group: Lake Superior,Combined assembly,18.0,18,1.0,1
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,41.09090909090909,452,0.3636363636363636,11
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.0,9,0.3333333333333333,9
K14469,Carbon Fixation: 3-Hydroxypropionate bi-cycle; Hydroxypropionate-hydroxybutylate cycle,acrylyl-CoA reductase (NADPH) / 3-hydroxypropionyl-CoA dehydratase / 3-hydroxypropionyl-CoA synthetase [EC:1.3.1.84 4.2.1.116 6.2.1.36] (K14469),Other iron-rich / unassigned,Metagenomics,3.0,3,1.0,1
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,28.5,114,1.0,4
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Control: Burr Oak Reservoir BO4,Metagenomics,0.5,1,0.5,2
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Ferruginous lake/sediment group: Lake Matano,Metagenomics,6.166666666666667,37,1.0,6
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Ferruginous lake/sediment group: Lake Superior,Combined assembly,15.0,15,1.0,1
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,22.81818181818182,251,0.3636363636363636,11
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.777777777777778,16,0.7777777777777778,9
K14470: mct,Carbon Fixation: 3-Hydroxypropionate bi-cycle,2-methylfumaryl-CoA isomerase [EC:5.4.1.3] (mct),Other iron-rich / unassigned,Metagenomics,21.0,21,1.0,1
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,1.25,5,0.5,4
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.5,3,0.5,6
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Ferruginous lake/sediment group: Lake Superior,Combined assembly,26.0,26,1.0,1
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,2.0,22,0.6363636363636364,11
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.4444444444444444,4,0.2222222222222222,9
K14471: smtA1,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit A [EC:2.8.3.22] (smtA1),Other iron-rich / unassigned,Metagenomics,1.0,1,1.0,1
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,12.0,48,1.0,4
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,3.333333333333333,20,1.0,6
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,45.0,45,1.0,1
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,3.272727272727273,36,0.5454545454545454,11
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.333333333333333,12,0.3333333333333333,9
K14472: smtB,Carbon Fixation: 3-Hydroxypropionate bi-cycle,succinyl-CoA:(S)-malate CoA-transferase subunit B [EC:2.8.3.22] (smtB),Other iron-rich / unassigned,Metagenomics,7.0,7,1.0,1
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,53.25,213,1.0,4
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,5.571428571428571,39,1.0,7
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Control: Burr Oak Reservoir BO4,Metagenomics,0.5,1,0.5,2
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Matano,Metagenomics,180.6666666666667,1084,1.0,6
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Superior,Combined assembly,142.0,142,1.0,1
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.0,1,1.0,1
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,307.0,3377,1.0,11
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.04761904761904762,1,0.04761904761904762,21
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,9.88888888888889,89,0.7777777777777778,9
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Other iron-rich / unassigned,Metagenomics,29.0,29,1.0,1
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,71.5,286,1.0,4
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
