KO,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K22516: fdhA,Methanogenesis (CO2),formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.17.98.3 1.8.98.6],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,23.15,0.0,4.593951283948411,21,0.0
K22516: fdhA,Methanogenesis (CO2),formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.17.98.3 1.8.98.6],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,23.15,0.0,4.593951283948411,4,0.0
K22516: fdhA,Methanogenesis (CO2),formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.17.98.3 1.8.98.6],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,23.15,0.0,4.593951283948411,9,0.0
K22516: fdhA,Methanogenesis (CO2),formate dehydrogenase (coenzyme F420) alpha subunit [EC:1.17.98.3 1.8.98.6],Other iron-rich / unassigned,Metagenomics,23.15,0.0,4.593951283948411,1,0.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,22.9,0.0,4.578938713093386,4,0.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,22.9,0.0,4.578938713093386,7,0.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Control: Burr Oak Reservoir BO4,Metagenomics,22.9,0.0,4.578938713093386,2,0.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,22.9,32.16666666666666,-0.4727234067291063,6,0.8333333333333334
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,22.9,8.0,1.409013711651074,1,1.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,22.9,0.0,4.578938713093386,1,0.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,22.9,19.09090909090909,0.2504677723392519,11,0.6363636363636364
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,22.9,0.0,4.578938713093386,21,0.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,22.9,0.0,4.578938713093386,4,0.0
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,22.9,1.888888888888889,3.048423996394606,9,0.4444444444444444
K00125: fdhB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),formate dehydrogenase (coenzyme F420) beta subunit [EC:1.17.98.3 1.8.98.6] (fdhB),Other iron-rich / unassigned,Metagenomics,22.9,0.0,4.578938713093386,1,0.0
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,6.2,0.0,2.84799690655495,4,0.0
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,6.2,0.1428571428571428,2.655351828612554,7,0.1428571428571428
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Control: Burr Oak Reservoir BO4,Metagenomics,6.2,0.0,2.84799690655495,2,0.0
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Ferruginous lake/sediment group: Lake Matano,Metagenomics,6.2,5.5,0.1475571884138579,6,0.8333333333333334
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Ferruginous lake/sediment group: Lake Superior,Combined assembly,6.2,3.0,0.8479969065549501,1,1.0
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,6.2,0.0,2.84799690655495,1,0.0
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,6.2,7.454545454545454,-0.2317302859157838,11,0.6363636363636364
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,6.2,0.0,2.84799690655495,21,0.0
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,6.2,0.0,2.84799690655495,4,0.0
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,6.2,1.333333333333333,1.625604485218502,9,0.4444444444444444
K00399: mcrA,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase alpha subunit [EC:2.8.4.1] (mcrA),Other iron-rich / unassigned,Metagenomics,6.2,0.0,2.84799690655495,1,0.0
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,5.0,0.0,2.584962500721156,4,0.0
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,5.0,0.1428571428571428,2.39231742277876,7,0.1428571428571428
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Control: Burr Oak Reservoir BO4,Metagenomics,5.0,0.0,2.584962500721156,2,0.0
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Ferruginous lake/sediment group: Lake Matano,Metagenomics,5.0,6.166666666666667,-0.2563397532597857,6,0.6666666666666666
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Ferruginous lake/sediment group: Lake Superior,Combined assembly,5.0,2.0,1.0,1,1.0
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,5.0,0.0,2.584962500721156,1,0.0
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,5.0,6.272727272727272,-0.2775339755289088,11,0.6363636363636364
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,5.0,0.0,2.584962500721156,21,0.0
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,5.0,0.0,2.584962500721156,4,0.0
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,5.0,1.111111111111111,1.506959988719883,9,0.4444444444444444
K00401: mcrB,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase beta subunit [EC:2.8.4.1] (mcrB),Other iron-rich / unassigned,Metagenomics,5.0,0.0,2.584962500721156,1,0.0
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,3.15,0.0,2.053111336459562,4,0.0
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,3.15,0.2857142857142857,1.690541257074854,7,0.1428571428571428
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Control: Burr Oak Reservoir BO4,Metagenomics,3.15,0.0,2.053111336459562,2,0.0
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Ferruginous lake/sediment group: Lake Matano,Metagenomics,3.15,3.666666666666667,-0.1692810848768852,6,0.6666666666666666
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Ferruginous lake/sediment group: Lake Superior,Combined assembly,3.15,2.0,0.4681488357384064,1,1.0
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,3.15,0.0,2.053111336459562,1,0.0
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,3.15,5.181818181818182,-0.5749198861534797,11,0.6363636363636364
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,3.15,0.0,2.053111336459562,21,0.0
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,3.15,0.0,2.053111336459562,4,0.0
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,3.15,0.7777777777777778,1.223036337901875,9,0.4444444444444444
K00402: mcrG,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1],Other iron-rich / unassigned,Metagenomics,3.15,0.0,2.053111336459562,1,0.0
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,612.7,35.75,4.061717428413783,4,1.0
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,612.7,0.2857142857142857,8.89881969386544,7,0.1428571428571428
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Control: Burr Oak Reservoir BO4,Metagenomics,612.7,0.5,8.676427272528992,2,0.5
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Ferruginous lake/sediment group: Lake Matano,Metagenomics,612.7,1278.666666666667,-1.060162570875645,6,0.8333333333333334
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Ferruginous lake/sediment group: Lake Superior,Combined assembly,612.7,688.0,-0.1669703994541431,1,1.0
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,612.7,0.0,9.261389773250148,1,0.0
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,612.7,4342.636363636364,-2.823297841456249,11,1.0
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,612.7,0.2380952380952381,8.953267477887817,21,0.09523809523809523
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,612.7,0.0,9.261389773250148,4,0.0
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,612.7,69.11111111111111,3.129818579709911,9,1.0
K03388: hdrA2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit A2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrA2),Other iron-rich / unassigned,Metagenomics,612.7,11.0,5.676427272528992,1,1.0
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,104.55,43.75,1.237966991195537,4,1.0
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,104.55,0.5714285714285714,6.0697060718801,7,0.1428571428571428
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Control: Burr Oak Reservoir BO4,Metagenomics,104.55,1.0,5.721782768459794,2,0.5
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Ferruginous lake/sediment group: Lake Matano,Metagenomics,104.55,279.8333333333333,-1.411787606888271,6,0.8333333333333334
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Ferruginous lake/sediment group: Lake Superior,Combined assembly,104.55,238.0,-1.179084039520955,1,1.0
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,104.55,0.0,6.721782768459794,1,0.0
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,104.55,921.8181818181819,-3.128119850303878,11,1.0
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,104.55,0.1904761904761905,6.470244001463829,21,0.04761904761904762
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,104.55,0.0,6.721782768459794,4,0.0
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,104.55,32.0,1.67738864910134,9,1.0
K03389: hdrB2,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit B2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] (hdrB2),Other iron-rich / unassigned,Metagenomics,104.55,6.0,3.91442784640219,1,1.0
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,2.6,0.0,1.84799690655495,4,0.0
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,2.6,0.2857142857142857,1.485426827170242,7,0.1428571428571428
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Control: Burr Oak Reservoir BO4,Metagenomics,2.6,0.0,1.84799690655495,2,0.0
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Ferruginous lake/sediment group: Lake Matano,Metagenomics,2.6,2.833333333333333,-0.09060254878090665,6,0.6666666666666666
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Ferruginous lake/sediment group: Lake Superior,Combined assembly,2.6,2.0,0.2630344058337938,1,1.0
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,2.6,0.0,1.84799690655495,1,0.0
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,2.6,3.181818181818182,-0.2161334308647656,11,0.6363636363636364
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,2.6,0.0,1.84799690655495,21,0.0
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,2.6,0.0,1.84799690655495,4,0.0
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,2.6,1.444444444444444,0.558490289359965,9,0.4444444444444444
K03421: mcrC,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),methyl-coenzyme M reductase subunit C (mcrC),Other iron-rich / unassigned,Metagenomics,2.6,0.0,1.84799690655495,1,0.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,60.5,7.75,2.813231488394274,4,1.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,60.5,0.0,5.94251450533924,7,0.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Control: Burr Oak Reservoir BO4,Metagenomics,60.5,0.0,5.94251450533924,2,0.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Ferruginous lake/sediment group: Lake Matano,Metagenomics,60.5,56.5,0.0970244543948647,6,0.8333333333333334
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Ferruginous lake/sediment group: Lake Superior,Combined assembly,60.5,38.0,0.6571122864769915,1,1.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,60.5,1.0,4.94251450533924,1,1.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,60.5,254.0,-2.051838931519618,11,1.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,60.5,0.0,5.94251450533924,21,0.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,60.5,0.0,5.94251450533924,4,0.0
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,60.5,8.11111111111111,2.754887502163469,9,0.6666666666666666
K08264: hdrD,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit D [EC:1.8.98.1] (hdrD),Other iron-rich / unassigned,Metagenomics,60.5,0.0,5.94251450533924,1,0.0
K08265: hdrE,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit E [EC:1.8.98.1] (hdrE),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.5,0.0,0.5849625007211562,4,0.0
K08265: hdrE,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit E [EC:1.8.98.1] (hdrE),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.5,0.0,0.5849625007211562,7,0.0
K08265: hdrE,Methanogenesis (methanol; acetate; methylamine; dimethylamine; trimethylamine; CO2),heterodisulfide reductase subunit E [EC:1.8.98.1] (hdrE),Control: Burr Oak Reservoir BO4,Metagenomics,0.5,0.0,0.5849625007211562,2,0.0
