,AM.P1.D,AM.P1.R,AM.P2.D,AM.P2.R,TIA.P1.D,TIA.P1.R,TIA.P2.D,TIA.P2.R,TI.P1.D,TI.P1.R,TI.P2.D,TI.P2.R,TI.P3.D,TI.P3.R,TI.P4.D,TI.P4.R,VI.P1.D,VI.P1.R,VI.P2.D,VI.P2.R
K14470: mct | Carbon Fixation: 3-Hydroxypropionate bi-cycle,3.000000000000001,2.0909090909090913,-0.6363636363636366,-0.6363636363636366,-0.6363636363636366,-0.6363636363636366,0.2727272727272729,-0.6363636363636366,0.2727272727272729,-0.6363636363636366,-0.6363636363636366,0.2727272727272729,-0.6363636363636366,-0.6363636363636366,-0.6363636363636366,-0.6363636363636366,-0.6363636363636366,1.1818181818181823,0.2727272727272729,0.2727272727272729
K14534: abfD | Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,-1.0886773784982282,0.08299334275547023,0.14808616060289792,1.9706850603308734,0.9291999747720303,-1.2839558320405113,0.24572538737403946,-1.2839558320405113,-0.8933989249559452,-0.37265638217652364,-0.1448315197105267,1.8730458335597318,0.24572538737403946,0.8641071569246026,-0.37265638217652364,0.44100384091632255,-1.9348840105147884,0.5060966587637502,0.766467930153461,-0.6981204714136622
"K14941: cofC | Methanogenesis: F420 biosynthesis, archaea",2.220069887323691,1.3092719848319203,0.6261735579630923,-0.5123238201516209,-0.2846243445286783,-0.5123238201516209,0.17077460671720698,-1.4231217226433917,-1.4231217226433917,-1.195422247020449,-0.056924868905735664,0.39847408234014964,-0.056924868905735664,1.3092719848319203,-0.7400232957745636,-0.056924868905735664,-1.4231217226433917,1.536971460454863,0.17077460671720698,-0.056924868905735664
K15019 | Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,2.3285805526176944,3.411641274765459,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,-0.37907125275171766,0.7039894693960471,-0.37907125275171766
K15020 | Carbon Fixation: 3-Hydroxypropionate bi-cycle,2.08294153022275,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215,0.8205527240271441,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215,0.8205527240271441,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215,3.3453303364183564,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215,-0.44183608216846215
K15022: fdhB | Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway),1.4390259545208388,1.38754023163995,-1.2382316352853726,1.3360545087590614,0.4093114969030652,-1.0837744666427065,0.5637686655457312,-0.6718886835955972,-0.15703145478671032,-0.9293172980000405,-0.9808030208809292,0.20336860537951043,0.5122829426648425,-0.6204029607147085,1.4390259545208388,1.2845687858781727,-1.9075460327369254,-0.6204029607147085,0.15188288249862175,-0.517431514952931
K15024: pduL | Carbon Fixation: Acetate production,1.6996731711975948,0.3922322702763681,-0.2614881801842453,-0.9152086306448586,0.3922322702763681,1.0459527207369814,1.0459527207369814,0.3922322702763681,1.0459527207369814,-0.9152086306448586,-0.9152086306448586,-0.2614881801842453,2.353393621658208,-0.9152086306448586,-0.9152086306448586,0.3922322702763681,-0.9152086306448586,-0.9152086306448586,-0.9152086306448586,-0.9152086306448586
K15038 | Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,2.9999999999999996,2.9999999999999996,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333
K15039: ydfG | Carbon Fixation: 3-Hydroxypropionate bi-cycle,-0.4662524041201569,1.3987572123604706,3.263766828841098,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,1.3987572123604706,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,-0.4662524041201569,1.3987572123604706,-0.4662524041201569,-0.4662524041201569
K15864: nirS | Nitrogen: Denitrification (reduction pathway),2.185077341824051,1.2030201095435786,-0.7610943550173661,-0.7610943550173661,-0.7610943550173661,0.22096287726310626,0.22096287726310626,0.22096287726310626,2.676105957964287,-0.7610943550173661,-0.7610943550173661,0.22096287726310626,0.7119914934033424,-0.7610943550173661,-0.2700657388771299,0.22096287726310626,-0.7610943550173661,-0.7610943550173661,-0.7610943550173661,-0.7610943550173661
K15876: nrfH | Nitrogen: Dissimilatory nitrate reduction (reduction pathway),0.8856776847816976,0.431484000278263,-0.931097053232041,0.431484000278263,-0.931097053232041,0.431484000278263,-0.931097053232041,-0.4769033687286063,1.3398713692851323,-0.4769033687286063,-0.931097053232041,0.431484000278263,0.8856776847816976,-0.4769033687286063,2.2482587382920016,1.794065053788567,-0.931097053232041,-0.931097053232041,-0.931097053232041,-0.931097053232041
K17067: mdo | Methanol oxidation: Methylotrophs,-0.420084025208403,-0.420084025208403,-0.420084025208403,2.380476142847617,-0.420084025208403,-0.420084025208403,-0.420084025208403,-0.420084025208403,-0.420084025208403,-0.420084025208403,2.380476142847617,-0.420084025208403,-0.420084025208403,-0.420084025208403,-0.420084025208403,2.380476142847617,-0.420084025208403,-0.420084025208403,-0.420084025208403,-0.420084025208403
K17222: SOXA | Sulfur metabolism: Thiosulfate oxidation by SOX (sulfur-oxidation) system,3.3104885690210786,0.30095350627464346,-0.5589136545100523,1.5907542474516871,-0.5589136545100523,-0.5589136545100523,-0.12898007411770437,-0.12898007411770437,-0.12898007411770437,-0.5589136545100523,-0.5589136545100523,-0.5589136545100523,-0.5589136545100523,-0.5589136545100523,1.5907542474516871,0.30095350627464346,-0.5589136545100523,-0.5589136545100523,-0.5589136545100523,-0.5589136545100523
K17223: soxX | Sulfur metabolism: Thiosulfate oxidation by SOX (sulfur-oxidation) system,3.1658691180665177,-0.6030226891555273,-0.6030226891555273,0.15075567228888176,0.15075567228888176,-0.6030226891555273,0.15075567228888176,-0.6030226891555273,0.15075567228888176,0.15075567228888176,-0.6030226891555273,0.15075567228888176,0.15075567228888176,-0.6030226891555273,2.412090756622109,-0.6030226891555273,-0.6030226891555273,-0.6030226891555273,-0.6030226891555273,-0.6030226891555273
K17224: soxB | Sulfur metabolism: Thiosulfate oxidation by SOX (sulfur-oxidation) system,3.5954411962482706,0.4988889698143535,-0.18923374717096159,0.842950328307011,-0.5332951056636192,-0.18923374717096159,0.4988889698143535,-0.5332951056636192,0.842950328307011,-0.5332951056636192,-0.8773564641562767,0.15482761132169595,-0.5332951056636192,-0.8773564641562767,0.15482761132169595,0.4988889698143535,-0.8773564641562767,-0.5332951056636192,-0.5332951056636192,-0.8773564641562767
K17225: soxC | Sulfur metabolism: Thiosulfate oxidation by SOX (sulfur-oxidation) system,3.554766326548573,1.253119064754533,-0.7927896123957249,0.9973804801107506,0.48590331082318616,-0.5370510277519427,-0.5370510277519427,-0.7927896123957249,0.48590331082318616,-0.7927896123957249,-0.5370510277519427,-0.28131244310816045,-0.28131244310816045,-0.5370510277519427,-0.025573858464378246,-0.28131244310816045,-0.7927896123957249,0.23016472617940398,-0.28131244310816045,-0.5370510277519427
K17226: soxY | Sulfur metabolism: Thiosulfate oxidation by SOX (sulfur-oxidation) system,2.576692504412407,0.2862991671569341,-0.8588975014708023,-0.2862991671569341,-0.2862991671569341,0.2862991671569341,-0.8588975014708023,0.2862991671569341,1.4314958357846705,0.2862991671569341,-0.8588975014708023,-0.2862991671569341,0.8588975014708023,-0.8588975014708023,2.0040941700985386,-0.2862991671569341,-0.8588975014708023,-0.8588975014708023,-0.8588975014708023,-0.8588975014708023
K17227: soxZ | Sulfur metabolism: Thiosulfate oxidation by SOX (sulfur-oxidation) system,3.666666666666667,1.1666666666666667,-0.5,-0.5,-0.5,-0.5,-0.5,0.33333333333333337,1.1666666666666667,-0.5,-0.5,0.33333333333333337,0.33333333333333337,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5
