display_group,taxon,count_or_abundance,relative_abundance_percent,taxonomy_level,layer_filter,top_n,colour_hex,script,input_table
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales,422,0.1693337399483171,Order,Metagenomics,25,#D03A37,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Bacteria:Pseudomonadota:Zetaproteobacteria:Mariprofundales,3,0.0012037943598221595,Order,Metagenomics,25,#22A6D4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Other taxa,233887,93.8506171452418,Order,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Archaea:Halobacteriota:Methanosarcinia:Methanosarcinales,22693,1.1080052438973778,Order,Metagenomics,25,#BEEE3D,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Archaea:Methanobacteriota:Methanobacteria:Methanobacteriales,3135,0.15306907150303087,Order,Metagenomics,25,#815EDA,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Archaea:Methanobacteriota_B:Thermococci:Thermococcales,3486,0.1702069484081549,Order,Metagenomics,25,#C128A4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Archaea:Thermoproteota:Nitrososphaeria:Nitrososphaerales,7076,0.34549178626967986,Order,Metagenomics,25,#E78313,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales,6743,0.32923277484686986,Order,Metagenomics,25,#67F0C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Acidobacteriota:Terriglobia:Terriglobales,6395,0.31224137552213155,Order,Metagenomics,25,#49E319,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Actinomycetota:Acidimicrobiia:Acidimicrobiales,13176,0.6433295330538866,Order,Metagenomics,25,#D58428,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Actinomycetota:Actinomycetes:Actinomycetales,8765,0.4279586640268152,Order,Metagenomics,25,#DC628E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Actinomycetota:Actinomycetes:Mycobacteriales,23061,1.1259731604246874,Order,Metagenomics,25,#F311C5,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Bacteroidota:Bacteroidia:Cytophagales,32893,1.6060290172086746,Order,Metagenomics,25,#45C9E2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Chloroflexota:Chloroflexia:Chloroflexales,12177,0.5945524987854567,Order,Metagenomics,25,#F619A2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales,33795,1.6500699430446342,Order,Metagenomics,25,#13EF2E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Desulfobacterota:Desulfobacteria:Desulfobacterales,38520,1.880772132152073,Order,Metagenomics,25,#6B2594,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Planctomycetota:Planctomycetia:Gemmatales,2287,0.11166474211401327,Order,Metagenomics,25,#E31034,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Planctomycetota:Planctomycetia:Pirellulales,36336,1.7741364536313013,Order,Metagenomics,25,#96D050,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales,923,0.04506626889865949,Order,Metagenomics,25,#F0101A,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales,14119,0.6893723191551173,Order,Metagenomics,25,#261FB9,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales,53705,2.6221928182042338,Order,Metagenomics,25,#D2F356,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales,109779,5.3600540990530225,Order,Metagenomics,25,#3CA31F,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales,15271,0.7456197100232167,Order,Metagenomics,25,#9E25EF,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales,103858,5.070956181231828,Order,Metagenomics,25,#87C91B,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Gammaproteobacteria:Pseudomonadales,103008,5.0294542001225535,Order,Metagenomics,25,#1BF738,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales,22167,1.082322841469756,Order,Metagenomics,25,#D03A37,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Bacteria:Pseudomonadota:Zetaproteobacteria:Mariprofundales,331974,16.208916090318077,Order,Metagenomics,25,#22A6D4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Optional outgroup: Hydrothermal Fe-rich mats,Other taxa,1042753,50.91331212663475,Order,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Archaea:Thermoproteota:Nitrososphaeria:Nitrososphaerales,19156,1.7109376395562779,Order,Metagenomics,25,#E78313,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Acidobacteriota:Terriglobia:Bryobacterales,128105,11.44182847751916,Order,Metagenomics,25,#67F0C4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Acidobacteriota:Terriglobia:Terriglobales,147902,13.21001768457155,Order,Metagenomics,25,#49E319,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Acidobacteriota:Vicinamibacteria:Vicinamibacterales,16357,1.4609421053571747,Order,Metagenomics,25,#165DC4,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Actinomycetota:Acidimicrobiia:Acidimicrobiales,2595,0.23177506654043337,Order,Metagenomics,25,#D58428,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Actinomycetota:Actinomycetes:Actinomycetales,8891,0.7941087154570301,Order,Metagenomics,25,#DC628E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Actinomycetota:Actinomycetes:Mycobacteriales,41163,3.6765152462442616,Order,Metagenomics,25,#F311C5,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Bacteroidota:Bacteroidia:Cytophagales,7109,0.6349475714974724,Order,Metagenomics,25,#45C9E2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Chloroflexota:Chloroflexia:Chloroflexales,7095,0.6336971472463871,Order,Metagenomics,25,#F619A2,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Cyanobacteriota:Cyanobacteriia:Cyanobacteriales,22378,1.998713849341741,Order,Metagenomics,25,#13EF2E,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Desulfobacterota:Desulfobacteria:Desulfobacterales,7407,0.661563744842,Order,Metagenomics,25,#6B2594,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Planctomycetota:Planctomycetia:Gemmatales,14390,1.2852574980797056,Order,Metagenomics,25,#E31034,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Planctomycetota:Planctomycetia:Pirellulales,6135,0.547953770029117,Order,Metagenomics,25,#96D050,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Alphaproteobacteria:Acetobacterales,19299,1.7237098301209337,Order,Metagenomics,25,#F0101A,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Alphaproteobacteria:Caulobacterales,5213,0.46560440149336385,Order,Metagenomics,25,#261FB9,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhizobiales,207935,18.57192618924278,Order,Metagenomics,25,#D2F356,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Alphaproteobacteria:Rhodobacterales,7376,0.6587949482860256,Order,Metagenomics,25,#3CA31F,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Alphaproteobacteria:Sphingomonadales,13580,1.212911523552634,Order,Metagenomics,25,#9E25EF,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Gammaproteobacteria:Burkholderiales,86685,7.7423590146656895,Order,Metagenomics,25,#87C91B,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Gammaproteobacteria:Pseudomonadales,15246,1.3617120094317714,Order,Metagenomics,25,#1BF738,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Bacteria:Pseudomonadota:Gammaproteobacteria:Xanthomonadales,10187,0.9098622747003448,Order,Metagenomics,25,#D03A37,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
Other iron-rich / unassigned,Other taxa,325416,29.064861292224148,Order,Metagenomics,25,#D4A373,scripts/final_visual_sync.py,tables/st8_taxonomy_summary_by_group.csv
